설치장소명	설치장소상세	설치시도명	설치시군구명	설치시설구분	서비스제공사명	와이파이SSID	설치년월	소재지도로명주소	소재지지번주소	관리기관명	관리기관전화번호	위도	경도	데이터기준일자	제공기관코드	제공기관명
번3동주민센터	1F 민원실	서울특별시	강북구	관공서	강북구청	PublicWiFi	Feb-19	서울특별시 강북구 한천로105길 21	서울특별시 강북구 번동 242-3	강북구청	02-901-7212	37.625792	127.04661	2019-05-30	3080000	서울특별시 강북구
번2동주민센터	1F 민원실	서울특별시	강북구	관공서	강북구청	PublicWiFi	Feb-19	서울특별시 강북구 한천로 897	서울특별시 강북구 번동 232	강북구청	02-901-7212	37.6321857	127.038811	2019-05-30	3080000	서울특별시 강북구
번1동주민센터	"1F 민원실, 2F 행정실"	서울특별시	강북구	관공서	강북구청	PublicWiFi	Feb-19	서울특별시 강북구 덕릉로41길 74	서울특별시 강북구 번동 417-11	강북구청	02-901-7212	37.637861	127.028801	2019-05-30	3080000	서울특별시 강북구
삼각산동주민센터	1F 민원실	서울특별시	강북구	관공서	강북구청	PublicWiFi	Feb-19	서울특별시 강북구 삼양로19길 34	서울특별시 강북구 미아동 813-3	강북구청	02-901-7212	37.615188	127.020748	2019-05-30	3080000	서울특별시 강북구
송천동주민센터	1F 민원실	서울특별시	강북구	관공서	강북구청	PublicWiFi	Feb-19	서울특별시 강북구 솔샘로 284	서울특별시 강북구 미아동 860-56	강북구청	02-901-7212	37.618259	127.0238	2019-05-30	3080000	서울특별시 강북구
인왕시장 내	주민센터 내	서울특별시	서대문구	전통시장	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 인왕시장길 18	서울특별시 서대문구 홍제동 298-7	서대문구	02-3140-8664	37.59108899	126.9434856	2020-01-01	3120000	서울특별시 서대문구
인왕시장 내	주민센터 내	서울특별시	서대문구	전통시장	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 인왕시장길 18	서울특별시 서대문구 홍제동 298-7	서대문구	02-3140-8664	37.59108899	126.9434856	2020-01-01	3120000	서울특별시 서대문구
인왕시장 내	주민센터 내	서울특별시	서대문구	전통시장	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 인왕시장길 18	서울특별시 서대문구 홍제동 298-7	서대문구	02-3140-8664	37.59108899	126.9434856	2020-01-01	3120000	서울특별시 서대문구
유진상가 내	주민센터 내	서울특별시	서대문구	전통시장	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 484	서울특별시 서대문구 홍제동 294-46	서대문구	02-3140-8664	37.5916068	126.9429418	2020-01-01	3120000	서울특별시 서대문구
유진상가 내	주민센터 내	서울특별시	서대문구	전통시장	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 484	서울특별시 서대문구 홍제동 294-46	서대문구	02-3140-8664	37.5916068	126.9429418	2020-01-01	3120000	서울특별시 서대문구
유진상가 내	주민센터 내	서울특별시	서대문구	전통시장	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 484	서울특별시 서대문구 홍제동 294-46	서대문구	02-3140-8664	37.5916068	126.9429418	2020-01-01	3120000	서울특별시 서대문구
서대문독립공원방문자센터	독립공원방문자센터 사무실	서울특별시	서대문구	전통시장	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 251	서울특별시 서대문구 현저동 101	서대문구	02-3140-8664	37.57460851	126.9556118	2020-01-01	3120000	서울특별시 서대문구
서대문구의회(신청사)	구의회 B1F_1	서울특별시	서대문구	관공서	서대문구	Public WiFi@Seodaemun	Dec-19	서울특별시 서대문구 연희로36길 49	서울특별시 서대문구 연희동 141-40	서대문구	02-3140-8664	37.57827064	126.9384158	2020-01-01	3120000	서울특별시 서대문구
서대문구의회(신청사)	구의회 B1F_2	서울특별시	서대문구	관공서	서대문구	Public WiFi@Seodaemun	Dec-19	서울특별시 서대문구 연희로36길 49	서울특별시 서대문구 연희동 141-40	서대문구	02-3140-8664	37.57827064	126.9384158	2020-01-01	3120000	서울특별시 서대문구
서대문구의회(신청사)	구의회 B1F_3	서울특별시	서대문구	관공서	서대문구	Public WiFi@Seodaemun	Dec-19	서울특별시 서대문구 연희로36길 49	서울특별시 서대문구 연희동 141-40	서대문구	02-3140-8664	37.57827064	126.9384158	2020-01-01	3120000	서울특별시 서대문구
서대문구의회(신청사)	구의회 1F_1	서울특별시	서대문구	관공서	서대문구	Public WiFi@Seodaemun	Dec-19	서울특별시 서대문구 연희로36길 49	서울특별시 서대문구 연희동 141-40	서대문구	02-3140-8664	37.57827064	126.9384158	2020-01-01	3120000	서울특별시 서대문구
서대문구의회(신청사)	구의회 1F_2	서울특별시	서대문구	관공서	서대문구	Public WiFi@Seodaemun	Dec-19	서울특별시 서대문구 연희로36길 49	서울특별시 서대문구 연희동 141-40	서대문구	02-3140-8664	37.57827064	126.9384158	2020-01-01	3120000	서울특별시 서대문구
서대문구의회(신청사)	구의회 1F_3	서울특별시	서대문구	관공서	서대문구	Public WiFi@Seodaemun	Dec-19	서울특별시 서대문구 연희로36길 49	서울특별시 서대문구 연희동 141-40	서대문구	02-3140-8664	37.57827064	126.9384158	2020-01-01	3120000	서울특별시 서대문구
서대문구의회(신청사)	구의회 2F_1	서울특별시	서대문구	관공서	서대문구	Public WiFi@Seodaemun	Dec-19	서울특별시 서대문구 연희로36길 49	서울특별시 서대문구 연희동 141-40	서대문구	02-3140-8664	37.57827064	126.9384158	2020-01-01	3120000	서울특별시 서대문구
우주공원	우주공원	경기도	성남시	편의시설	성남시청	G_PublicWiFi@SeongNam	Aug-18		경기도 성남시 분당구 삼평동 620	스마트도시과	031-729-8522	37.404089	127.101415	2020-06-30	3780000	경기도 성남시
성남아트센터 (공연장내부)	성남아트센터 공연장 내부	경기도	성남시	지역문화시설	성남시청	G_PublicWiFi@SeongNam	Dec-13	경기도 성남시 분당구 성남대로 808		성남문화재단	031-783-8000	37.401889	127.129556	2020-06-30	3780000	경기도 성남시
성남아트센터 (공연장내부)	성남아트센터 공연장 내부	경기도	성남시	지역문화시설	성남시청	G_PublicWiFi@SeongNam	Dec-15	경기도 성남시 분당구 성남대로 808		성남문화재단	031-783-8000	37.401889	127.129556	2020-06-30	3780000	경기도 성남시
성남아트센터 (공연장내부)	성남아트센터 공연장 내부	경기도	성남시	지역문화시설	성남시청	G_PublicWiFi@SeongNam	Dec-17	경기도 성남시 분당구 성남대로 808		성남문화재단	031-783-8000	37.401889	127.129556	2020-06-30	3780000	경기도 성남시
성남아트센터(실외광장)	"중앙광장, 오페라하우스앞 광장, 사무동외곽"	경기도	성남시	지역문화시설	성남시청	G_PublicWiFi@SeongNam	Dec-17	경기도 성남시 분당구 성남대로 808		스마트도시과	031-729-8522	37.401853	127.129399	2020-06-30	3780000	경기도 성남시
운학보건진료소	민원실	강원도	영월군	관공서	LGU+	Public WiFi Free		강원도 영월군 수주면 덕은골길 4	강원도 영월군 수주면 운학리 834-11	강원도 영월군청	1577-0545	37.327003	128.190103	2018-08-25	4270000	강원도 영월군
군청별관	각층 복도	강원도	영월군	관공서	LGU+	Public WiFi Free		강원도 영월군 영월읍 하송로 46-43	강원도 영월군 영월읍 하송리 236-2	강원도 영월군청	1577-0545	37.185363	128.461522	2018-08-25	4270000	강원도 영월군
상동읍청소년센터	각층 복도	강원도	영월군	서민·복지시설	LGU+	Public WiFi Free		강원도 영월군 상동읍 태백산로 3195	강원도 영월군 상동읍 내덕리 33-19	강원도 영월군청	1577-0545	37.127332	128.827481	2018-08-25	4270000	강원도 영월군
북면삼방회관	각층 복도	강원도	영월군	서민·복지시설	LGU+	Public WiFi Free		강원도 영월군 북면 봉래산로987	강원도 영월군 북면 마차리 1180-15	강원도 영월군청	1577-0545	37.254743	128.45504	2018-08-25	4270000	강원도 영월군
주천면복지회관	각층 복도	강원도	영월군	서민·복지시설	LGU+	Public WiFi Free		강원도 영월군 주천면 주천로58번길 10-5	강원도 영월군 주천면 주천리 1124-4	강원도 영월군청	1577-0545	37.268681	128.268051	2018-08-25	4270000	강원도 영월군
술샘건강복지센터	1층 복도	강원도	영월군	서민·복지시설	LGU+	Public WiFi Free		강원도 영월군 주천면 도천길 17	강원도 영월군 주천면 주천리 1154	강원도 영월군청	1577-0545	37.270665	128.265515	2018-08-25	4270000	강원도 영월군
쌍용복지타운	1층 복도	강원도	영월군	서민·복지시설	LGU+	Public WiFi Free		강원도 영월군 한반도면 무동길 13	강원도 영월군 한반도면 쌍용리 606-7	강원도 영월군청	1577-0545	37.180968	128.320578	2018-08-25	4270000	강원도 영월군
독립공원 형무소역사관	형무소역사관 전시관	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 251	서울특별시 서대문구 현저동 101	서대문구	02-3140-8664	37.57460851	126.9556118	2020-01-01	3120000	서울특별시 서대문구
독립공원 형무소역사관	형무소역사관 신축건물(여옥사)	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 251	서울특별시 서대문구 현저동 101	서대문구	02-3140-8664	37.57460851	126.9556118	2020-01-01	3120000	서울특별시 서대문구
독립공원 형무소역사관	형무소역사관 신축건물(여옥사)	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 251	서울특별시 서대문구 현저동 101	서대문구	02-3140-8664	37.57460851	126.9556118	2020-01-01	3120000	서울특별시 서대문구
독립공원 형무소역사관	형무소역사관 신축건물(여옥사)	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 251	서울특별시 서대문구 현저동 101	서대문구	02-3140-8664	37.57460851	126.9556118	2020-01-01	3120000	서울특별시 서대문구
독립공원 형무소역사관	형무소역사관 관리사무실	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 251	서울특별시 서대문구 현저동 101	서대문구	02-3140-8664	37.57460851	126.9556118	2020-01-01	3120000	서울특별시 서대문구
독립공원 형무소역사관	형무소역사관 관리실매점	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 251	서울특별시 서대문구 현저동 101	서대문구	02-3140-8664	37.57460851	126.9556118	2020-01-01	3120000	서울특별시 서대문구
독립공원 형무소역사관	형무소역사관 관리실교육장	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 251	서울특별시 서대문구 현저동 101	서대문구	02-3140-8664	37.57460851	126.9556118	2020-01-01	3120000	서울특별시 서대문구
독립공원 형무소역사관	형무소역사관 중앙광장 가로등	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 251	서울특별시 서대문구 현저동 101	서대문구	02-3140-8664	37.57460851	126.9556118	2020-01-01	3120000	서울특별시 서대문구
독립공원 형무소역사관	형무소역사관 화장실옆 CCTV	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 251	서울특별시 서대문구 현저동 101	서대문구	02-3140-8664	37.57460851	126.9556118	2020-01-01	3120000	서울특별시 서대문구
독립공원 형무소역사관	형무소역사관 옥사옆 CCTV1	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 251	서울특별시 서대문구 현저동 101	서대문구	02-3140-8664	37.57460851	126.9556118	2020-01-01	3120000	서울특별시 서대문구
독립공원 형무소역사관	형무소역사관 옥사중앙	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 251	서울특별시 서대문구 현저동 101	서대문구	02-3140-8664	37.57460851	126.9556118	2020-01-01	3120000	서울특별시 서대문구
독립공원 형무소역사관	형무소역사관 격벽장앞 가로등	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 251	서울특별시 서대문구 현저동 101	서대문구	02-3140-8664	37.57460851	126.9556118	2020-01-01	3120000	서울특별시 서대문구
독립공원 형무소역사관	형무소역사관 격벽장앞 가로등	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 251	서울특별시 서대문구 현저동 101	서대문구	02-3140-8664	37.57460851	126.9556118	2020-01-01	3120000	서울특별시 서대문구
독립공원 형무소역사관	형무소역사관 한센병사앞 CCTV	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 251	서울특별시 서대문구 현저동 101	서대문구	02-3140-8664	37.57460851	126.9556118	2020-01-01	3120000	서울특별시 서대문구
독립공원 형무소역사관	형무소역사관 한센병사앞 CCTV	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 통일로 251	서울특별시 서대문구 현저동 101	서대문구	02-3140-8664	37.57460851	126.9556118	2020-01-01	3120000	서울특별시 서대문구
안산 봉수대	안산 봉수대(중계탑)	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 봉원동 산 1	서울특별시 서대문구 봉원동 산 1	서대문구	02-3140-8664			2020-01-01	3120000	서울특별시 서대문구
불광천 산책로1_1	(컨테이너 박스 옆)CCTV 08-817	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 불광천길 46	서울특별시 서대문구 북가좌동 349-5	서대문구	02-3140-8664	37.5782472	126.9050916	2020-01-01	3120000	서울특별시 서대문구
불광천 산책로1_2	(컨테이너 박스 옆)CCTV 08-817	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 불광천길 46	서울특별시 서대문구 북가좌동 349-5	서대문구	02-3140-8664	37.5782472	126.9050916	2020-01-01	3120000	서울특별시 서대문구
불광천 산책로2	(홍일하이츠빌라 C동 길건너편)CCTV 14-148	서울특별시	서대문구	공원	서대문구	Public WiFi@Seodaemun	Aug-19	서울특별시 서대문구 거북골로23길 20-4	서울특별시 서대문구 북가좌동 348-9	서대문구	02-3140-8664	37.57924413	126.906087	2020-01-01	3120000	서울특별시 서대문구
